source,HCODE,SIGUNGU,EUPMYEON,name,address,type_name,type_code,assigned_pop,capacity_est,p_elderly,p_child,vuln,pressure,priority,lat,lon
통합,4687025000,영광군,영광읍,국제아파트경로당,전라남도 영광군 영광읍 옥당로 85-8 (국제아파트),한파쉼터,1,23121.0,3908.0,0.22036244107088793,0.08338739673889538,0.17926992777129017,5.91632548618219,24522.577507676557,35.2702149,126.5046608
통합,4831059000,거제시,상문동,덕산베스트타운3차아파트경로당,경상남도 거제시 상동1길 15-11 (상동동),한파쉼터,1,34549.0,3908.0,0.06778777967524385,0.10741266027960289,0.07967524385655156,8.840583418628455,24335.473976458547,34.8633194,128.6400241
통합,5011058000,제주시,용담2동,현대APT경로당,제주특별자치도 제주시 서해안로 660,한파쉼터,1,13603.0,1458.0,0.24950378592957437,0.051753289715503935,0.19017863706535323,9.329903978052126,24136.46159122085,33.5155376,126.507849
통합,4623033000,광양시,옥곡면,점터마을회관,전라남도 광양시 옥곡면 명주로 52-5 ,한파쉼터,1,4745.0,198.0,0.2792413066385669,0.04214963119072708,0.20811380400421495,23.964646464646464,23665.08838383838,34.9969065,127.6977137
통합,2771025000,달성군,화원읍,화원읍농협(동부지점),대구광역시 달성군 화원읍 화원로1길 1,한파쉼터,1,22986.0,3908.0,0.22632849716137732,0.04955082330933374,0.17329519500576424,5.881780962128966,23429.27073140322,35.8052105,128.5005972
통합,2771025000,달성군,화원읍,화원읍농협(명곡지점),대구광역시 달성군 화원읍 화암로 71 ,한파쉼터,1,22986.0,3908.0,0.22632849716137732,0.04955082330933374,0.17329519500576424,5.881780962128966,23429.27073140322,35.798,128.4963
통합,2626054500,동래구,명륜동,명륜동주민센터,부산광역시 동래구 명륜로207번길 26 (명륜동),한파쉼터,1,25823.0,3908.0,0.16051581923091818,0.08232970607597878,0.13705998528443636,6.607727737973388,23386.730783009214,35.2124566,129.0815771
통합,4113357000,성남시 중원구,상대원1동,궁전A경로당,"경기도 성남시 중원구 순환로 188 (상대원동, 궁전아파트)",한파쉼터,1,22941.0,3908.0,0.22858637374133647,0.04045159321738372,0.17214593958415064,5.870266120777892,23182.854964176047,37.4400144,127.1800962
통합,4119458000,부천시 소사구,역곡3동,장미경로당,경기도 부천시 소사구 안곡로197번길 7-4 ,한파쉼터,1,22120.0,3908.0,0.2417721518987342,0.05298372513562387,0.18513562386980106,5.660184237461618,23179.58648925281,37.4855964,126.8184444
통합,2920063500,광산구,운남동,더불어락노인복지관,광주광역시 광산구 목련로 156 (운남동),한파쉼터,1,28375.0,3908.0,0.13413215859030836,0.05959471365638767,0.11177092511013215,7.260747185261003,23027.459698055267,35.1714646,126.8159307
통합,4119460000,부천시 소사구,송내2동,청실경로당,경기도 부천시 소사구 경인로 120,한파쉼터,1,23893.0,3908.0,0.20353241535177666,0.04566190934583351,0.15617126354999372,6.113868986693961,22813.290736949846,37.483402,126.7687887
통합,4146125900,용인시 처인구,남사읍,남사읍행정복지센터,경기도 용인시 처인구 남사읍내기로 22 ,한파쉼터,1,23577.0,3908.0,0.1886160240912754,0.09373542011282182,0.16015184289773932,6.033009211873081,22780.039483111563,37.1149054,127.1499899
통합,4111759300,수원시 영통구,망포1동,자이1차(아)경로당,"경기도 수원시 영통구 태장로82번길 32  (망포동, 망포마을 동수원 엘지빌리지)",한파쉼터,1,31154.0,3908.0,0.09087115619182128,0.09286126982088977,0.09146819028054182,7.971852610030706,22716.5911975435,37.2367094,127.053079
통합,4313053500,충주시,교현.안림동,목벌2통경로당,충청북도 충주시 목벌안길 71 (목벌동),한파쉼터,1,21793.0,3908.0,0.2390217042169504,0.05212682971596384,0.18295324186665443,5.576509723643808,22234.101919140227,36.9577045,128.005743
민방위,3023061000,대덕구,법2동,,,,,7284.0,472.0,0.2619260072757224,0.0402223900061775,0.19541492209485892,15.432203389830509,21966.23368401214,36.373111,127.430161
통합,4128165000,고양시 덕양구,행신2동,무원경로당,경기도 고양시 덕양구 용현로 42 (행신동),한파쉼터,1,29573.0,5719.0,0.1818550705034998,0.05302133703039935,0.14320495046156967,5.171008917642944,21899.22276621787,37.6166742,126.836038
통합,4139054000,시흥시,은행동,은계브리즈힐아파트경로당,"경기도 시흥시 은계중앙로 118 (은행동, 은계브리즈힐)",한파쉼터,1,27172.0,3908.0,0.12463197409097601,0.09526350655086117,0.11582143382894156,6.952917093142272,21881.525383828044,37.438675,126.8028286
통합,4139054000,시흥시,은행동,은계도서관,경기도 시흥시 은행동 651-5,한파쉼터,1,27172.0,3908.0,0.12463197409097601,0.09526350655086117,0.11582143382894156,6.952917093142272,21881.525383828044,37.4358174,126.7979415
통합,2635055300,해운대구,좌3동,좌3동행정복지센터,부산광역시 해운대구 좌동순환로 65,한파쉼터,1,14893.0,1910.0,0.244611562479017,0.051299268112536094,0.18661787416907272,7.79738219895288,21671.264345549742,35.1722656,129.1666143
통합,2635055100,해운대구,좌1동,좌1동행정복지센터,부산광역시 해운대구 양운로 91 (좌동),한파쉼터,1,16937.0,1910.0,0.1837397413945799,0.04888705201629569,0.14328393458109462,8.867539267015706,21519.744293193715,35.1708901,129.174175
통합,2671025600,기장군,정관읍,두산위브더테라스남자경로당,부산광역시 기장군 정관읍 산단6로 33-8 (두산위브더테라스 101),한파쉼터,1,25906.0,3908.0,0.14031498494557246,0.0892071334825909,0.12498262950667799,6.6289662231320365,21463.26683725691,35.321437,129.194378
통합,2671025600,기장군,정관읍,성림아파트경로당,부산광역시 기장군 정관읍정관로 744-41,한파쉼터,1,25906.0,3908.0,0.14031498494557246,0.0892071334825909,0.12498262950667799,6.6289662231320365,21463.26683725691,35.3219706,129.1942449
통합,2671025600,기장군,정관읍,매곡마을경로당,부산광역시 기장군 정관읍 매곡길 25-1 ,한파쉼터,1,25906.0,3908.0,0.14031498494557246,0.0892071334825909,0.12498262950667799,6.6289662231320365,21463.26683725691,35.3176333,129.1743708
민방위,4611074500,목포시,용해동,,,,,15520.0,1644.0,0.18318298969072164,0.054961340206185566,0.1447164948453608,9.440389294403893,21203.114355231144,34.817464,126.395622
통합,3111065000,중구,성안동,우리은행울산우정타운지점,울산광역시 중구 종가로 395,한파쉼터,1,20013.0,2380.0,0.1579473342327487,0.05141657922350472,0.12598810772997548,8.408823529411764,21202.007647058814,35.5662248,129.3189598
통합,3017055500,서구,탄방동,탄방제일경로당,대전광역시 서구 남선로 66 (탄방동),한파쉼터,1,27827.0,3908.0,0.12973011823049557,0.05343730908829554,0.10684227548783555,7.120522006141249,21170.023976458546,36.3469832,127.3977885
통합,1123065000,동대문구,장안1동,동대문구구민체육센터,서울특별시 동대문구 장안벚꽃로 67 (장안동),한파쉼터,1,37198.0,10622.0,0.21065648690789826,0.048577880531211357,0.1620329049948922,3.501977028808134,21107.466145735267,37.5664574,127.0734928
통합,2635054000,해운대구,중2동,중2동행정복지센터,부산광역시 해운대구 좌동순환로433번길 34 (중동),한파쉼터,1,15153.0,1910.0,0.22160628258430673,0.06467366198112585,0.17452649640335247,7.933507853403142,20980.954869109948,35.1619616,129.1792685
통합,5175025000,영월군,영월읍,방절2리마을회관,강원특별자치도 영월군 영월읍 날골길 36 ,한파쉼터,1,19553.0,3908.0,0.282923336572393,0.047818749041067865,0.21239196031299545,5.003326509723644,20778.314662231325,37.1875679,128.4309348
통합,2723073500,북구,태전2동,태전2동주민자치센터,"대구광역시 북구 칠곡중앙대로52길 32 , 태전2동 주민센터 (태전동)",한파쉼터,1,22043.0,3908.0,0.22029669282765504,0.04291611849566756,0.16708252052805878,5.640481064483112,20773.891760491297,35.921492,128.5487627
통합,2623075000,부산진구,개금2동,명광교회,부산광역시 부산진구 엄광로12번길 62 (개금동),한파쉼터,1,9691.0,990.0,0.2939841089670829,0.03498091012279435,0.2162831493137963,9.78888888888889,20517.51111111111,35.1455185,129.0171558
통합,5280025000,부안군,부안읍,국민은행,전북특별자치도 부안군 부안읍 석정로 224,한파쉼터,1,19928.0,3908.0,0.2629466077880369,0.05881172219991971,0.20170614211160173,5.0992835209826,20497.080040941655,35.725711,126.737021
통합,5213070200,군산시,나운2동,현대2차경로당,전북특별자치도 군산시 나운로 29 (나운동),한파쉼터,1,20747.0,3908.0,0.24736106425025306,0.040246782667373596,0.1852267797753892,5.30885363357216,20401.39362845445,35.9685789,126.7027353
통합,5113033000,원주시,지정면,판대보건소,강원특별자치도 원주시 지정면 지정로 1228 ,한파쉼터,1,32772.0,5858.0,0.0959660685951422,0.14240815330159892,0.10989869400707922,5.594400819392284,20148.79399112325,37.3803521,127.791055
통합,4122063000,평택시,비전2동,무지개경로당,경기도 평택시 무지개공원1길 12 (비전동),한파쉼터,1,28024.0,4618.0,0.13134935502863565,0.08703099074024515,0.1180538457421185,6.0684278908618445,20076.428633502263,36.9917796,127.1083805
통합,4122063000,평택시,비전2동,매봉경로당,경기도 평택시 매봉산5길 35 (비전동),한파쉼터,1,28024.0,4618.0,0.13134935502863565,0.08703099074024515,0.1180538457421185,6.0684278908618445,20076.428633502263,36.99564,127.1031877
통합,2826053600,서구,청라1동,신한은행청라국제도시지점,인천광역시 서구 중봉대로 588 (청라동),한파쉼터,1,30459.0,3908.0,0.07991069962900949,0.09212383860271184,0.08357464132112019,7.794012282497441,19840.437666325484,37.5321162,126.650266
통합,4148051000,파주시,금촌1동,파주중앙새마을금고금촌지점,경기도 파주시 문화로 62 (금촌동),한파쉼터,1,21028.0,3908.0,0.23568575233022637,0.03138672246528438,0.17439604337074377,5.380757420675537,19732.313613101327,37.7598203,126.7763579
통합,4111758500,수원시 영통구,영통3동,풍림아이원3차(아)경로당,"경기도 수원시 영통구 봉영로1482번길 18 (영통동, 영통3차 풍림아이원아파트)",한파쉼터,1,31265.0,3908.0,0.0901647209339517,0.052230929154006074,0.07878458339996801,8.000255885363357,19706.23029682702,37.2445929,127.0662725
통합,4131053000,구리시,인창동,칸타빌경로당,"경기도 구리시 인창1로 39-9 (인창동, 인창칸타빌더헤리티지)",한파쉼터,1,23664.0,3908.0,0.16987829614604463,0.05979546991210277,0.13685344827586207,6.055271238485159,19609.99590583419,37.6066034,127.1308154
통합,4137053000,오산시,남촌동,궐동궁터경로당,경기도 오산시 대호로 54  (궐동),한파쉼터,1,28704.0,3908.0,0.09876672240802675,0.07835144927536232,0.09264214046822741,7.344933469805527,19531.647082906857,37.1561083,127.0562382
통합,4831056000,거제시,옥포2동,석천2차아파트경로당,"경상남도 거제시 성산로 51 (옥포동, 석천아트타운2차)",한파쉼터,1,23912.0,3908.0,0.16757276681164268,0.052818668450986955,0.13314653730344594,6.118730808597748,19480.815148413505,34.9008513,128.69587
민방위,2711067000,중구,남산4동,,,,,16180.0,2380.0,0.2100123609394314,0.08757725587144623,0.17328182941903583,6.798319327731092,19060.447899159662,35.860397,128.580747
통합,4817069500,진주시,초장동,초전대림경로당,"경상남도 진주시 말티고개로 113-1, 초전 대림아파트 상가동 (초전동)",한파쉼터,1,27549.0,3908.0,0.09673672365603107,0.09847907365058622,0.09725942865439761,7.049385875127943,18888.12451381781,35.19728,128.11423
통합,2723072500,북구,태전1동,태전1동주민센터,대구광역시 북구 태전로7길 10-24 (태전동),한파쉼터,1,21312.0,3908.0,0.21363551051051052,0.03720908408408408,0.16070758258258258,5.453428863868987,18677.99385875128,35.9240414,128.5431879
통합,2920062400,광산구,첨단1동,첨단금융센터,광주광역시 광산구 첨단중앙로 170,한파쉼터,1,27499.0,3908.0,0.10851303683770319,0.06356594785264919,0.09502891014218698,7.036591606960082,18388.021187308084,35.220533,126.8420022
통합,4413156000,천안시 동남구,일봉동,활림3차크로버아파트경로당,충청남도 천안시 동남구 다가12길 6,한파쉼터,1,23503.0,3908.0,0.16078798451261542,0.05488661021997192,0.12901757222482235,6.0140736949846465,18236.475665301943,36.80038,127.140365
통합,2917061500,북구,동림동,죽림경로당,광주광역시 북구 죽림마을길1번길 1 (동림동),한파쉼터,1,21930.0,3908.0,0.18116735066119471,0.06926584587323302,0.1475968992248062,5.611566018423746,18163.51688843398,35.1748563,126.8623817
통합,1126069000,중랑구,신내2동,중랑구청지하상황실,서울특별시 중랑구 봉화산로 179 (신내동),한파쉼터,1,19109.0,3908.0,0.25595269244858443,0.047569208226490134,0.19343764718195613,4.88971340839304,18074.33664278403,37.6066787,127.0926557
통합,4128757000,고양시 일산서구,대화동,새말경로당,경기도 고양시 일산서구 대화동 2008,한파쉼터,1,33782.0,8637.0,0.17376117459001836,0.04697768042152626,0.13572612633947073,3.9113117980780365,17933.755725367606,37.684268,126.758416
통합,1147056000,양천구,신월1동,월성경로당,서울특별시 양천구 곰달래로11길 24 (신월동),한파쉼터,1,18711.0,3908.0,0.2717118272673828,0.029715140826251936,0.19911282133504352,4.787871033776868,17837.6923234391,37.5319396,126.8358144
통합,4137056000,오산시,초평동,참사랑노인회(참사랑경로당),경기도 오산시 충신이상재길 8-16 (서동),한파쉼터,1,25534.0,3908.0,0.116119683559176,0.08377065872953708,0.10641497611028432,6.5337768679631525,17753.578505629477,37.1513724,127.0386431
민방위,4128752000,고양시 일산서구,일산2동,,,,,18519.0,3324.0,0.22787407527404288,0.04055294562341379,0.17167773637885417,5.57129963898917,17712.83294223827,37.687897,126.776492
통합,4122025900,평택시,청북읍,한산3리경로당,경기도 평택시 청북읍 한산길 244 ,한파쉼터,1,26315.0,4618.0,0.12718981569447083,0.09101273038191146,0.11633669010070301,5.698354265915981,17444.94174967518,37.0672061,126.9618246
통합,4119459000,부천시 소사구,송내1동,욱일3차경로당,경기도 부천시 소사구 송내대로30번길 34,한파쉼터,1,20036.0,3908.0,0.22095228588540627,0.049810341385506086,0.16960970253543622,5.126919140225179,17422.809314227226,37.4854495,126.7551577
통합,4812125000,창원시 의창구,동읍,죽동노인회,경상남도 창원시 의창구 동읍 봉강가술로237번길 8 ,한파쉼터,1,18370.0,3908.0,0.2713663581927055,0.030811105062602068,0.19919978225367446,4.700614124872057,17200.95726714432,35.352667,128.6806861
통합,1121584700,광진구,자양4동,한화꿈에그린아파트경로당,"서울특별시 광진구 뚝섬로24길 74 (자양동, 광진 한화꿈에그린아파트)",한파쉼터,1,20030.0,3908.0,0.2200698951572641,0.03504742885671493,0.16456315526709936,5.1253838280450355,16894.290174002046,37.5333845,127.0619461
